   -64.0         Z -3.561020e-04 -3.485250e-04 -3.411080e-04 -3.338500e-04 -3.267460e-04   -41.509000   -40.331100   -39.197100   -38.109700   -37.066000   -36.063100   -35.098400   -34.169600   -33.274600   -32.411500   -31.578500   -30.773900   -29.996300   -29.244200   -28.516300    13.830700    13.677400    13.600500    13.473800    13.299700    13.081200    12.798800    12.437200    11.987000    11.425900    10.745500     9.936780     8.998650     7.944820    6.797020    5.585160    4.362390    3.190660    2.137120    1.270830   0.650191  0.074318  2.061820e-03  3.160070e-04
   -62.0         Z -3.678170e-04 -3.599910e-04 -3.523310e-04 -3.448330e-04 -3.374960e-04   -42.870400   -41.653700   -40.482400   -39.359400   -38.281400   -37.245500   -36.249100   -35.289900   -34.365500   -33.474100   -32.613700   -31.782700   -30.979500   -30.202800   -29.451100    14.284800    14.126400    14.047000    13.916200    13.736400    13.510700    13.218900    12.845500    12.380400    11.800800    11.098100    10.262800     9.293800     8.205350    7.019860    5.768220    4.505340    3.295200    2.207140    1.312460   0.671499  0.076757  2.129590e-03  3.264040e-04
   -60.0         Z -3.800520e-04 -3.719650e-04 -3.640510e-04 -3.563040e-04 -3.487230e-04   -44.292000   -43.034900   -41.824800   -40.664400   -39.550600   -38.480300   -37.450900   -36.459800   -35.504700   -34.583700   -33.694800   -32.836200   -32.006400   -31.203800   -30.427200    14.759100    14.595400    14.513300    14.378200    14.192400    13.959200    13.657700    13.271800    12.791300    12.192400    11.466300    10.603200     9.602040     8.477420    7.252560    5.959390    4.654620    3.404370    2.280250    1.355940   0.693750  0.079302  2.200370e-03  3.372630e-04
   -58.0         Z -3.928370e-04 -3.844780e-04 -3.762970e-04 -3.682900e-04 -3.604540e-04   -45.777500   -44.478100   -43.227300   -42.028000   -40.876800   -39.770500   -38.706500   -37.682100   -36.695000   -35.743000   -34.824300   -33.936900   -33.079200   -32.249800   -31.447100    15.254700    15.085500    15.000600    14.860900    14.668900    14.427800    14.116200    13.717300    13.220600    12.601600    11.851100    10.958900     9.924100     8.761700    7.495700    6.159120    4.810590    3.518420    2.356640    1.401370   0.716996  0.081963  2.274320e-03  3.486090e-04
   -56.0         Z -4.062020e-04 -3.975590e-04 -3.891000e-04 -3.808210e-04 -3.727180e-04   -47.330300   -45.986800   -44.693500   -43.453400   -42.263100   -41.119300   -40.019100   -38.959900   -37.939300   -36.955000   -36.005000   -35.087500   -34.200800   -33.343100   -32.513200    15.772800    15.597900    15.510100    15.365700    15.167100    14.917800    14.595600    14.183100    13.669500    13.029400    12.253300    11.330800    10.260800     9.058880    7.749870    6.367910    4.973630    3.637640    2.436490    1.448850   0.741296  0.084743  2.351620e-03  3.604700e-04
   -54.0         Z -4.201830e-04 -4.112420e-04 -4.024920e-04 -3.939280e-04 -3.855470e-04   -48.954500   -47.564800   -46.227000   -44.944300   -43.713100   -42.529900   -41.392000   -40.296400   -39.240700   -38.222600   -37.240000   -36.291000   -35.373800   -34.486700   -33.628200    16.314800    16.133800    16.043100    15.893600    15.688200    15.430300    15.097000    14.670300    14.139000    13.476900    12.674000    11.719800    10.613000     9.369710    8.015710    6.586290    5.144140    3.762330    2.520000    1.498510   0.766710  0.087652  2.432490e-03  3.728770e-04
   -52.0         Z -4.348140e-04 -4.255630e-04 -4.165080e-04 -4.076460e-04 -3.989730e-04   -50.654300   -49.216200   -47.831900   -46.504600   -45.230500   -44.006200   -42.828700   -41.695000   -40.602600   -39.549100   -38.532400   -37.550400   -36.601300   -35.683400   -34.795100    16.882100    16.694800    16.600800    16.446200    16.233600    15.966700    15.621800    15.180200    14.630400    13.945200    13.114400    12.126900    10.981500     9.695010    8.293920    6.814820    5.322580    3.892810    2.607380    1.550480   0.793303  0.090695  2.517110e-03  3.858630e-04
   -50.0         Z -4.501350e-04 -4.405580e-04 -4.311850e-04 -4.220110e-04 -4.130320e-04   -52.434200   -50.945400   -49.512400   -48.138300   -46.819400   -45.552000   -44.333000   -43.159500   -42.028600   -40.938100   -39.885600   -38.869100   -37.886600   -36.936400   -36.016900    17.476100    17.282200    17.185000    17.024800    16.804700    16.528400    16.171300    15.714200    15.145000    14.435600    13.575500    12.553200    11.367500    10.035600    8.585230    7.054100    5.509420    4.029430    2.698880    1.604890   0.821147  0.093882  2.605720e-03  3.994600e-04
   -48.0         Z -4.661880e-04 -4.562700e-04 -4.465620e-04 -4.370610e-04 -4.277620e-04   -54.298900   -52.757100   -51.273000   -49.850000   -48.484100   -47.171600   -45.909100   -44.693800   -43.522700   -42.393300   -41.303300   -40.250600   -39.233100   -38.249100   -37.296900    18.098600    17.897700    17.797000    17.631200    17.403200    17.117000    16.747200    16.273700    15.684200    14.949400    14.058600    12.999900    11.771800    10.392500    8.890430    7.304790    5.705150    4.172550    2.794730    1.661890   0.850316  0.097220  2.698560e-03  4.137070e-04
   -46.0         Z -4.830180e-04 -4.727410e-04 -4.626830e-04 -4.528390e-04 -4.432050e-04   -56.253900   -54.656400   -53.118700   -51.644400   -50.229200   -48.869300   -47.561400   -46.302200   -45.088900   -43.918800   -42.789500   -41.698900   -40.644700   -39.625300   -38.638700    18.751200    18.543100    18.438700    18.266900    18.030700    17.734100    17.350900    16.860300    16.249400    15.488200    14.565200    13.468100    12.195700    10.766600    9.210370    7.567580    5.910340    4.322580    2.895200    1.721630   0.880891  0.100719  2.795880e-03  4.286430e-04
   -44.0         Z -5.006720e-04 -4.900200e-04 -4.795950e-04 -4.693910e-04 -4.594050e-04   -58.304500   -56.648700   -55.054800   -53.526600   -52.059700   -50.650200   -49.294500   -47.989300   -46.731700   -45.518900   -44.348400   -43.218000   -42.125400   -41.068700   -40.046200    19.435900    19.220200    19.112000    18.933800    18.688900    18.381600    17.984300    17.475700    16.842500    16.053300    15.096500    13.959400    12.640400    11.159100    9.545980    7.843230    6.125550    4.479940    3.000580    1.784300   0.912960  0.104390  2.897970e-03  4.443110e-04
   -42.0         Z -5.192020e-04 -5.081560e-04 -4.973450e-04 -4.867640e-04 -4.764090e-04   -60.457000   -58.739900   -57.087000   -55.502300   -53.981100   -52.519400   -51.113600   -49.760200   -48.456100   -47.198400   -45.984700   -44.812400   -43.679500   -42.583800   -41.523500    20.154700    19.930900    19.818700    19.634000    19.380000    19.061200    18.649200    18.121700    17.465000    16.646600    15.654300    14.475000    13.107200    11.571000    9.898240    8.132550    6.351430    4.645090    3.111180    1.850070   0.946616  0.108242  3.005130e-03  4.607570e-04
   -40.0         Z -5.386650e-04 -5.272050e-04 -5.159890e-04 -5.050120e-04 -4.942680e-04   -62.717800   -60.936300   -59.221400   -57.577300   -55.999100   -54.482700   -53.024200   -51.620000   -50.267100   -48.962300   -47.703100   -46.487000   -45.311600   -44.174900   -43.074900    20.909700    20.677500    20.561100    20.369400    20.105900    19.775100    19.347600    18.800300    18.118900    17.269700    16.240200    15.016600    13.597500    12.003700   10.268200    8.436410    6.588660    4.818540    3.227330    1.919130   0.981960  0.112288  3.117670e-03  4.780300e-04
   -38.0         Z -5.591210e-04 -5.472260e-04 -5.355850e-04 -5.241910e-04 -5.130390e-04   -65.093900   -63.244700   -61.464700   -59.758100   -58.120000   -56.546000   -55.032100   -53.574700   -52.170400   -50.816100   -49.509200   -48.246900   -47.026900   -45.847100   -44.705400    21.703300    21.462300    21.341500    21.142500    20.868900    20.525500    20.081700    19.513600    18.806200    17.924700    16.856000    15.585900    14.112800    12.458400   10.657000    8.755750    6.837960    5.000810    3.349390    1.991710   1.019100  0.116539  3.235950e-03  4.961850e-04
   -36.0         Z -5.806350e-04 -5.682820e-04 -5.561930e-04 -5.443610e-04 -5.327800e-04   -67.592800   -65.672500   -63.824000   -62.051700   -60.350500   -58.716000   -57.143800   -55.630300   -54.172000   -52.765700   -51.408500   -50.097700   -48.830900   -47.605700   -46.420100    22.538200    22.287900    22.162300    21.955600    21.671500    21.314900    20.853900    20.263900    19.529200    18.613700    17.503700    16.184600    14.654700    12.936700   11.066000    9.091580    7.100140    5.192480    3.477740    2.068030   1.058160  0.121010  3.360340e-03  5.152780e-04
   -34.0         Z -6.032760e-04 -5.904430e-04 -5.778820e-04 -5.655890e-04 -5.535570e-04   -70.222900   -68.227600   -66.307000   -64.465500   -62.698000   -60.999700   -59.366300   -57.793800   -56.278600   -54.817500   -53.407400   -52.045500   -50.729300   -49.456400   -48.224700    23.416900    23.156800    23.026400    22.811600    22.516300    22.145700    21.666700    21.053600    20.290200    19.338800    18.185500    16.814800    15.225200    13.440000   11.496400    9.445010    7.376040    5.394190    3.612810    2.148350   1.099260  0.125715  3.491250e-03  5.353730e-04
   -32.0         Z -6.271230e-04 -6.137820e-04 -6.007250e-04 -5.879460e-04 -5.754390e-04   -72.993000   -70.918700   -68.922100   -67.007800   -65.170400   -63.404900   -61.706900   -60.072300   -58.497200   -56.978400   -55.512500   -54.096800   -52.728700   -51.405500   -50.125100    24.342700    24.072200    23.936600    23.713300    23.406300    23.021000    22.523000    21.885500    21.091800    20.102700    18.903600    17.478600    15.826000    13.970200   11.949600    9.817230    7.666590    5.606600    3.755040    2.232920   1.142540  0.130669  3.629120e-03  5.565370e-04
   -30.0         Z -6.522560e-04 -6.383810e-04 -6.248010e-04 -6.115100e-04 -5.985020e-04   -75.912700   -73.755200   -71.678400   -69.687300   -67.776200   -65.939900   -64.173900   -62.473700   -60.835500   -59.255800   -57.731200   -56.258800   -54.835800   -53.459700   -52.128000    25.318500    25.037200    24.896100    24.663800    24.344500    23.943600    23.425600    22.762400    21.936800    20.907900    19.660500    18.178200    16.459200    14.528900   12.427400   10.209500    7.972810    5.830450    3.904930    2.322040   1.188150  0.135890  3.774420e-03  5.788440e-04
   -28.0         Z -6.787660e-04 -6.643270e-04 -6.501960e-04 -6.363650e-04 -6.228280e-04   -78.992500   -76.747100   -74.585800   -72.513700   -70.524800   -68.613900   -66.775900   -65.006600   -63.301900   -61.657900   -60.071400   -58.539200   -57.058400   -55.626300   -54.240600    26.348100    26.055300    25.908400    25.666600    25.334200    24.917000    24.377800    23.687600    22.828200    21.757300    20.459100    18.916300    17.127300    15.118300   12.931300   10.623300    8.295780    6.066540    4.063000    2.416030   1.236240  0.141397  3.927670e-03  6.023720e-04
   -26.0         Z -7.067490e-04 -6.917160e-04 -6.770020e-04 -6.626010e-04 -6.485070e-04   -82.243700   -79.905600   -77.655000   -75.497300   -73.426300   -71.436500   -69.522700   -67.680400   -65.905300   -64.193600   -62.541700   -60.946300   -59.404400   -57.913300   -56.470500    27.435200    27.130300    26.977300    26.725500    26.379300    25.944800    25.383200    24.664400    23.769400    22.654100    21.302200    19.695600    17.832500    15.740600   13.463200   11.060100    8.636680    6.315730    4.229850    2.515230   1.287010  0.147209  4.089440e-03  6.272080e-04
   -24.0         Z -7.363120e-04 -7.206500e-04 -7.053210e-04 -6.903180e-04 -6.756350e-04   -85.678700   -83.242500   -80.897600   -78.649500   -76.491700   -74.418500   -72.424600   -70.505200   -68.655800   -66.872400   -65.151300   -63.489200   -61.882800   -60.329400   -58.826200    28.584000    28.266200    28.106800    27.844400    27.483700    27.030900    26.445700    25.696600    24.763900    23.601800    22.193000    20.518900    18.577600    16.397900   14.025200   11.521500    8.996800    6.578960    4.406090    2.620020   1.340630  0.153348  4.260330e-03  6.534450e-04
   -22.0         Z -7.675690e-04 -7.512430e-04 -7.352630e-04 -7.196240e-04 -7.043180e-04   -89.310900   -86.771000   -84.326300   -81.982500   -79.733000   -77.571600   -75.493000   -73.491900   -71.563900   -69.704800   -67.910600   -66.177900   -64.503300   -62.883900   -61.316900    29.799100    29.467700    29.301500    29.027800    28.651700    28.179500    27.569300    26.788200    25.815800    24.604000    23.135100    21.389600    19.365600    17.093100   14.619400   12.009300    9.377540    6.857260    4.592410    2.730800   1.397320  0.159838  4.441010e-03  6.811870e-04
   -20.0         Z -8.006460e-04 -7.836160e-04 -7.669490e-04 -7.506360e-04 -7.346700e-04   -93.154900   -90.505300   -87.954900   -85.509900   -83.163200   -80.908600   -78.740100   -76.652700   -74.641500   -72.702200   -70.830600   -69.023200   -67.276400   -65.587200   -63.952700    31.085300    30.739500    30.566100    30.280600    29.888100    29.395400    28.758700    27.943800    26.929100    25.664800    24.132200    22.311100    20.199500    17.828800   15.248200   12.525600    9.780440    7.151730    4.789550    2.848010   1.457300  0.166706  4.632190e-03  7.105440e-04
   -18.0         Z -8.356800e-04 -8.179050e-04 -8.005090e-04 -7.834830e-04 -7.668190e-04   -97.227000   -94.460900   -91.798700   -89.246300   -86.796700   -84.443100   -82.179600   -80.000700   -77.901400   -75.877000   -73.923500   -72.036900   -70.213600   -68.450400   -66.744400    32.448200    32.087100    31.906100    31.607900    31.198100    30.683800    30.019000    29.168100    28.108700    26.788700    25.188700    23.287400    21.083000    18.608100   15.914400   13.072400   10.207200    7.463600    4.998330    2.972130   1.520820  0.173978  4.834680e-03  7.416380e-04
   -16.0         Z -8.728200e-04 -8.542560e-04 -8.360870e-04 -8.183050e-04 -8.009000e-04  -101.544000   -98.655000   -95.874000   -93.207900   -90.649100   -88.190600   -85.826300   -83.550300   -81.357500   -79.243000   -77.202500   -75.231900   -73.327500   -71.485900   -69.704000    33.893600    33.516400    33.327200    33.015700    32.587500    32.050100    31.355500    30.466500    29.359700    27.980600    26.308900    24.322700    22.019800    19.434400   16.620600   13.652100   10.659500    7.794200    5.219650    3.103710   1.588140  0.181688  5.049340e-03  7.746010e-04
   -14.0         Z -9.122300e-04 -8.928290e-04 -8.738400e-04 -8.552550e-04 -8.370650e-04  -106.127000  -103.106000  -100.199000   -97.412200   -94.737400   -92.167600   -89.696200   -87.317200   -85.025100   -82.814900   -80.682100   -78.622400   -76.631900   -74.707100   -72.844600    35.428100    35.033600    34.835800    34.510200    34.062500    33.500500    32.774400    31.844900    30.687600    29.245800    27.498100    25.421600    23.014000    20.311400   17.370100   14.267300   11.139600    8.144980    5.454460    3.243300   1.659580  0.189867  5.277110e-03  8.095800e-04
   -12.0         Z -9.540910e-04 -9.337990e-04 -9.139400e-04 -8.945020e-04 -8.754780e-04  -110.995000  -107.835000  -104.794000  -101.878000   -99.080500   -96.392300   -93.807100   -91.318600   -88.921100   -86.609300   -84.378400   -82.224000   -80.142000   -78.128700   -76.180600    37.058800    36.646100    36.439100    36.098300    35.629800    35.041900    34.282100    33.309500    32.098700    30.590100    28.761600    26.589100    24.070400    21.243100   18.166300   14.920800   11.649400    8.517560    5.703850    3.391560   1.735440  0.198554  5.519020e-03  8.467330e-04
   -10.0         Z -9.985980e-04 -9.773610e-04 -9.565750e-04 -9.362320e-04 -9.163210e-04  -116.172000  -112.864000  -109.680000  -106.628000  -103.699000  -100.885000   -98.178700   -95.573700   -93.064000   -90.644000   -88.308800   -86.053600   -83.874300   -81.766900   -79.727800    38.793500    38.361400    38.144600    37.787800    37.297200    36.681600    35.885900    34.867600    33.599700    32.020100    30.105500    27.830900    25.193800    22.233900   19.013000   15.615700   12.191500    8.913670    5.968990    3.549170   1.816090  0.207789  5.776230e-03  8.862360e-04
    -8.0         Z -1.045970e-03 -1.023730e-03 -1.001950e-03 -9.806470e-04 -9.597920e-04  -121.683000  -118.217000  -114.882000  -111.684000  -108.616000  -105.667000  -102.832000  -100.103000   -97.474100   -94.939000   -92.492600   -90.130200   -87.847200   -85.639600   -83.503600    40.641000    40.188100    39.961000    39.587000    39.072900    38.427700    37.593900    36.526700    35.198100    33.542800    31.536500    29.153000    26.390000    23.288800   19.914300   16.355400   12.768600    9.335270    6.251160    3.716900   1.901910  0.217617  6.049970e-03  9.282810e-04
    -6.0         Z -1.096450e-03 -1.073130e-03 -1.050310e-03 -1.027970e-03 -1.006110e-03  -127.557000  -123.923000  -120.426000  -117.073000  -113.855000  -110.764000  -107.792000  -104.930000  -102.174000   -99.515900   -96.951100   -94.474300   -92.080900   -89.766500   -87.527100    42.610900    42.135800    41.897500    41.505300    40.966100    40.289400    39.414900    38.295600    36.902100    35.166000    33.062000    30.562400    27.665000    24.413000   20.874800   17.143600   13.383400    9.784470    6.551800    3.895600   1.993350  0.228087  6.341640e-03  9.730810e-04
    -4.0         Z -1.150290e-03 -1.125830e-03 -1.101890e-03 -1.078450e-03 -1.055520e-03  -133.825000  -130.011000  -126.341000  -122.823000  -119.446000  -116.202000  -113.083000  -110.081000  -107.188000  -104.399000  -101.708000   -99.108900   -96.597600   -94.169200   -91.819500    44.713600    44.214900    43.964800    43.553000    42.987000    42.276600    41.358600    40.183600    38.720900    36.898600    34.690100    32.066500    29.025500    25.612700   21.899700   17.984500   14.039300   10.263600    6.872460    4.086200   2.090870  0.239255  6.652750e-03  1.020870e-03
    -2.0         Z -1.207790e-03 -1.182110e-03 -1.156970e-03 -1.132370e-03 -1.108290e-03  -140.521000  -136.515000  -132.660000  -128.965000  -125.418000  -122.011000  -118.735000  -115.582000  -112.544000  -109.615000  -106.789000  -104.059000  -101.422000   -98.871700   -96.404300    46.960900    46.436900    46.174100    45.741500    45.146800    44.400400    43.435800    42.201300    40.664500    38.750000    36.429700    33.673600    30.479100    26.894300   22.994500   18.882700   14.739800   10.775300    7.214890    4.289730   2.195010  0.251180  6.984980e-03  1.071900e-03
     0.0         Z -1.269270e-03 -1.242280e-03 -1.215870e-03 -1.190010e-03 -1.164710e-03  -147.683000  -143.472000  -139.419000  -135.534000  -131.806000  -128.224000  -124.781000  -121.466000  -118.272000  -115.193000  -112.222000  -109.354000  -106.581000  -103.901000  -101.307000    49.365900    48.814800    48.538400    48.083400    47.458000    46.673000    45.658600    44.360400    42.744200    40.730900    38.291000    35.393000    32.034100    28.265200   24.165500   19.843300   15.489000   11.322500    7.581020    4.507330   2.306340  0.263930  7.340210e-03  1.126470e-03
     2.0         Z -1.335090e-03 -1.306710e-03 -1.278920e-03 -1.251730e-03 -1.225110e-03  -155.355000  -150.923000  -146.658000  -142.570000  -138.647000  -134.878000  -131.254000  -127.767000  -124.407000  -121.167000  -118.041000  -115.023000  -112.106000  -109.286000  -106.557000    51.943000    51.362900    51.071900    50.592900    49.934500    49.108200    48.040300    46.673700    44.972500    42.853200    40.285100    37.234800    33.699800    29.733500   25.419500   20.872000   16.291000   11.908300    7.972960    4.740260   2.425510  0.277578  7.720500e-03  1.184900e-03
     4.0         Z -1.405660e-03 -1.375770e-03 -1.346510e-03 -1.317880e-03 -1.289860e-03  -163.582000  -158.914000  -154.421000  -150.115000  -145.983000  -142.014000  -138.197000  -134.523000  -130.984000  -127.573000  -124.281000  -121.102000  -118.030000  -115.060000  -112.187000    54.708500    54.097100    53.790500    53.285700    52.591900    51.721100    50.595800    49.155800    47.363200    45.130100    42.424300    39.210600    35.486400    31.308300   26.764400   21.975000   17.151000   12.536300    8.393110    4.989950   2.553250  0.292206  8.128150e-03  1.247530e-03
     6.0         Z -1.481400e-03 -1.449900e-03 -1.419070e-03 -1.388900e-03 -1.359370e-03  -172.418000  -167.496000  -162.759000  -158.218000  -153.861000  -149.676000  -145.652000  -141.779000  -138.048000  -134.451000  -130.980000  -127.629000  -124.391000  -121.260000  -118.231000    57.680300    57.035300    56.711900    56.179400    55.447400    54.528900    53.341800    51.822800    49.931800    47.576400    44.722400    41.333000    37.405500    32.999600   28.208500   23.159300   18.074300   13.210500    8.844110    5.257940   2.690360  0.307908  8.565730e-03  1.314760e-03
     8.0         Z -1.562830e-03 -1.529600e-03 -1.497070e-03 -1.465240e-03 -1.434090e-03  -181.922000  -176.726000  -171.726000  -166.933000  -162.334000  -157.917000  -153.669000  -149.582000  -145.644000  -141.848000  -138.185000  -134.648000  -131.231000  -127.927000  -124.730000    60.878800    60.197600    59.856000    59.293600    58.520600    57.550500    56.296900    54.692700    52.695900    50.208700    47.195100    43.616400    39.469800    34.818800   29.761700   24.432800   19.066900   13.935200    9.328910    5.546010   2.837720  0.324784  9.036090e-03  1.387030e-03
    10.0         Z -1.650480e-03 -1.615390e-03 -1.581050e-03 -1.547430e-03 -1.514530e-03  -192.161000  -186.669000  -181.385000  -176.320000  -171.460000  -166.793000  -162.305000  -157.985000  -153.825000  -149.814000  -145.944000  -142.207000  -138.597000  -135.106000  -131.729000    64.326600    63.606400    63.245200    62.650500    61.833200    60.807500    59.482100    57.786000    55.674900    53.045400    49.859700    46.076700    41.694000    36.778500   31.434600   25.804300   20.135900   14.715500    9.850830    5.856110   2.996360  0.342951  9.542440e-03  1.464830e-03
    12.0         Z -1.745000e-03 -1.707900e-03 -1.671590e-03 -1.636050e-03 -1.601260e-03  -203.207000  -197.397000  -191.806000  -186.447000  -181.306000  -176.368000  -171.620000  -167.051000  -162.650000  -158.407000  -154.313000  -150.361000  -146.542000  -142.850000  -139.278000    68.049400    67.286900    66.904500    66.275000    65.409800    64.324000    62.920900    61.125500    58.890800    56.107500    52.735700    48.732100    44.094100    38.893000   33.239400   27.283700   21.288700   15.557000   10.413600    6.190440   3.167380  0.362536  1.008840e-02  1.548720e-03
    14.0         Z -1.847070e-03 -1.807800e-03 -1.769360e-03 -1.731750e-03 -1.694930e-03  -215.146000  -208.990000  -203.068000  -197.392000  -191.946000  -186.715000  -181.686000  -176.847000  -172.185000  -167.691000  -163.356000  -159.170000  -155.126000  -151.216000  -147.434000    72.076100    71.267800    70.862500    70.195200    69.278100    68.127100    66.639900    64.737000    62.368500    59.418700    55.845300    51.602800    46.688600    41.178300   35.189700   28.882100   22.534000   16.465900   11.021300    6.551480   3.352050  0.383685  1.067790e-02  1.639310e-03
    16.0         Z -1.957480e-03 -1.915870e-03 -1.875140e-03 -1.835270e-03 -1.796250e-03  -228.072000  -221.542000  -215.260000  -209.239000  -203.463000  -197.916000  -192.582000  -187.450000  -182.506000  -177.741000  -173.143000  -168.705000  -164.417000  -160.271000  -156.260000    76.439400    75.581500    75.151200    74.443000    73.469500    72.247800    70.669400    68.649600    66.135900    63.005400    59.213500    54.711800    49.498000    43.652700   37.300800   30.612000   23.881600   17.449200   11.678800    6.942010   3.551800  0.406560  1.131570e-02  1.737320e-03
    18.0         Z -2.077130e-03 -2.032970e-03 -1.989760e-03 -1.947460e-03 -1.906050e-03  -242.092000  -235.156000  -228.483000  -222.089000  -215.954000  -210.062000  -204.398000  -198.947000  -193.698000  -188.638000  -183.756000  -179.043000  -174.490000  -170.088000  -165.829000    81.176600    80.264600    79.807300    79.054400    78.019700    76.721100    75.043400    72.896700    70.225100    66.898200    62.868500    58.085200    52.545800    46.336500   39.590300   32.487700   25.342400   18.515000   12.391300    7.365200   3.768240  0.431346  1.200670e-02  1.843520e-03
    20.0         Z -2.207030e-03 -2.160110e-03 -2.114190e-03 -2.069250e-03 -2.025260e-03  -257.329000  -249.950000  -242.853000  -236.051000  -229.526000  -223.260000  -217.236000  -211.439000  -205.857000  -200.476000  -195.285000  -190.273000  -185.432000  -180.752000  -176.224000    86.330000    85.359100    84.872300    84.070800    82.969200    81.586900    79.801000    77.515900    74.672200    71.131300    66.842700    61.752600    55.858800    49.253200   42.078000   34.525300   26.929000   19.672300   13.164900    7.824620   4.003200  0.458251  1.275690e-02  1.958810e-03
    22.0         Z -2.348320e-03 -2.298400e-03 -2.249540e-03 -2.201720e-03 -2.154920e-03  -273.920000  -266.060000  -258.499000  -251.253000  -244.303000  -237.628000  -231.212000  -225.038000  -219.093000  -213.362000  -207.834000  -202.497000  -197.342000  -192.358000  -187.538000    91.948000    90.912800    90.393700    89.539100    88.364600    86.890800    84.986600    82.550400    79.518800    75.744100    71.172900    65.747900    59.467300    52.429500   44.786400   36.743200   28.655600   20.931500   14.006400    8.324320   4.258740  0.487514  1.357290e-02  2.084220e-03
    24.0         Z -2.502310e-03 -2.449120e-03 -2.397060e-03 -2.346100e-03 -2.296230e-03  -292.027000  -283.639000  -275.571000  -267.840000  -260.425000  -253.304000  -246.459000  -239.874000  -233.531000  -227.419000  -221.523000  -215.831000  -210.332000  -205.017000  -199.877000    98.086300    96.980600    96.426100    95.513400    94.259000    92.684900    90.651300    88.049600    84.812300    80.781800    75.901200    70.109800    63.406100    55.895700   47.741300   39.162300   30.538400   22.304200   14.923600    8.868950   4.537240  0.519403  1.446220e-02  2.220910e-03
    26.0         Z -2.670490e-03 -2.613730e-03 -2.558170e-03 -2.503790e-03 -2.450570e-03  -311.830000  -302.864000  -294.241000  -285.978000  -278.054000  -270.444000  -263.130000  -256.093000  -249.317000  -242.786000  -236.487000  -230.406000  -224.532000  -218.855000  -213.363000   104.809000   103.626000   103.032000   102.056000   100.714000    99.029500    96.853800    94.070500    90.607400    86.296100    81.076100    74.882900    67.715300    59.686800   50.972300   41.806700   32.595900   23.804100   15.925600    9.463790   4.841380  0.554229  1.543340e-02  2.370190e-03
    28.0         Z -2.854580e-03 -2.793910e-03 -2.734520e-03 -2.676400e-03 -2.619510e-03  -333.539000  -323.939000  -314.706000  -305.860000  -297.375000  -289.229000  -281.400000  -273.867000  -266.614000  -259.624000  -252.883000  -246.375000  -240.090000  -234.014000  -228.138000   112.189000   110.921000   110.285000   109.238000   107.799000   105.994000   103.662000   100.679000    96.967100    92.346800    86.753500    80.118300    72.440700    63.843100   54.513400   44.704000   34.849600   25.446400   17.022600   10.114900   5.174280  0.592344  1.649640e-02  2.533590e-03
    30.0         Z -3.056550e-03 -2.991590e-03 -2.928000e-03 -2.865760e-03 -2.804850e-03  -357.399000  -347.099000  -337.194000  -327.705000  -318.604000  -309.867000  -301.470000  -293.393000  -285.615000  -278.120000  -270.892000  -263.915000  -257.176000  -250.663000  -244.364000   120.314000   118.951000   118.268000   117.143000   115.598000   113.659000   111.154000   107.950000   103.964000    99.003300    92.998000    85.875400    77.635600    68.410900   58.403900   47.886000   37.323900   27.249100   18.226300   10.829300   5.539490  0.634157  1.766260e-02  2.712860e-03
    32.0         Z -3.278670e-03 -3.208980e-03 -3.140780e-03 -3.074020e-03 -3.008690e-03  -383.689000  -372.616000  -361.969000  -351.770000  -341.989000  -332.599000  -323.576000  -314.897000  -306.540000  -298.488000  -290.722000  -283.227000  -275.989000  -268.993000  -262.228000   129.281000   127.815000   127.079000   125.869000   124.205000   122.118000   119.422000   115.974000   111.684000   106.346000    99.885000    92.223200    83.361900    73.444300   62.689300   51.389700   40.047400   29.232600   19.550500   11.615000   5.941120  0.680137  1.894510e-02  2.910010e-03
    34.0         Z -3.523570e-03 -3.448680e-03 -3.375380e-03 -3.303640e-03 -3.233430e-03  -412.738000  -400.809000  -389.339000  -378.353000  -367.819000  -357.707000  -347.990000  -338.644000  -329.647000  -320.978000  -312.618000  -304.550000  -296.759000  -289.229000  -281.948000   139.210000   137.627000   136.834000   135.528000   133.733000   131.481000   128.573000   124.853000   120.226000   114.469000   107.502000    99.242100    89.691400    79.005800   67.422500   55.258000   43.053000   31.420800   21.010900   12.481400   6.383930  0.730829  2.035920e-02  3.127390e-03
    36.0         Z -3.794300e-03 -3.713660e-03 -3.634740e-03 -3.557490e-03 -3.481880e-03  -444.928000  -432.047000  -419.663000  -407.803000  -396.432000  -385.517000  -375.030000  -364.945000  -355.236000  -345.881000  -336.862000  -328.158000  -319.753000  -311.631000  -303.777000   150.236000   148.524000   147.666000   146.253000   144.312000   141.877000   138.732000   134.709000   129.707000   123.483000   115.952000   107.026000    96.708500    85.169000   72.665300   59.540800   46.379200   33.841500   22.626000   13.439300   6.873460  0.786864  2.192230e-02  3.367700e-03
    38.0         Z -4.094440e-03 -4.007420e-03 -3.922260e-03 -3.838900e-03 -3.757310e-03  -480.710000  -466.767000  -453.364000  -440.529000  -428.224000  -416.415000  -405.070000  -394.159000  -383.658000  -373.541000  -363.787000  -354.375000  -345.287000  -336.505000  -328.015000   162.522000   160.665000   159.735000   158.203000   156.098000   153.457000   150.047000   145.686000   140.263000   133.517000   125.356000   115.686000   104.512000    92.019800   78.490300   64.296600   50.070900   36.527000   24.417100   14.501400   7.416150  0.848979  2.365510e-02  3.634110e-03
