  -158.0         Z -0.001166 -0.001140 -0.001115 -0.001091 -0.001067   -223.651000   -214.507000   -206.054000   -198.232000  -190.957000  -184.158000  -177.779000  -171.772000  -166.099000  -160.726000  -155.624000  -150.770000  -146.143000  -141.724000  -137.499000    91.649000    89.964500    89.131400    87.776400    85.946700    83.702100    80.882500    77.398900    73.242500    68.316400    62.675000    56.373700    49.523800    42.316100   34.955300   27.663600   20.764000   14.571000    9.358240    5.339560   2.627250  0.277621  0.007034  0.001031
  -156.0         Z -0.001184 -0.001159 -0.001133 -0.001109 -0.001085   -227.489000   -218.180000   -209.575000   -201.613000  -194.207000  -187.287000  -180.794000  -174.681000  -168.908000  -163.440000  -158.248000  -153.309000  -148.601000  -144.106000  -139.807000    93.277100    91.561000    90.712300    89.332100    87.468200    85.181700    82.309600    78.761300    74.528000    69.511000    63.766200    57.349900    50.376100    43.039400   35.548200   28.129000   21.110500   14.812200    9.512050    5.426820   2.670000  0.282119  0.007148  0.001047
  -154.0         Z -0.001204 -0.001177 -0.001152 -0.001127 -0.001102   -231.414000   -221.936000   -213.174000   -205.068000  -197.529000  -190.485000  -183.876000  -177.654000  -171.778000  -166.213000  -160.930000  -155.904000  -151.114000  -146.539000  -142.165000    94.943400    93.195000    92.330400    90.924200    89.025300    86.695900    83.770100    80.155500    75.843300    70.733100    64.882300    58.348400    51.247700    43.778700   36.154100   28.604600   21.464400   15.058500    9.669120    5.515910   2.713650  0.286711  0.007264  0.001064
  -152.0         Z -0.001223 -0.001197 -0.001171 -0.001145 -0.001120   -235.428000   -225.776000   -216.854000   -208.601000  -200.926000  -193.754000  -187.027000  -180.694000  -174.712000  -169.048000  -163.672000  -158.557000  -153.681000  -149.026000  -144.575000    96.649200    94.867700    93.986700    92.553900    90.619100    88.245800    85.264700    81.582200    77.189200    71.983600    66.024100    59.369600    52.139000    44.534700   36.773600   29.090600   21.826000   15.310200    9.829520    5.606880   2.758220  0.291398  0.007383  0.001082
  -150.0         Z -0.001243 -0.001216 -0.001190 -0.001164 -0.001138   -239.533000   -229.703000   -220.618000   -212.214000  -204.398000  -197.097000  -190.248000  -183.801000  -177.712000  -171.946000  -166.474000  -161.267000  -156.305000  -151.568000  -147.038000    98.395700    96.580200    95.682400    94.222300    92.250700    89.832300    86.794700    83.042500    78.566600    73.263300    67.192400    60.414400    53.050700    45.307800   37.406800   29.587300   22.195500   15.567200    9.993360    5.699780   2.803720  0.296184  0.007504  0.001099
  -148.0         Z -0.001264 -0.001236 -0.001209 -0.001183 -0.001157   -243.732000   -233.720000   -224.467000   -215.908000  -207.950000  -200.515000  -193.542000  -186.977000  -180.779000  -174.909000  -169.338000  -164.039000  -158.988000  -154.166000  -149.556000   100.184000    98.333800    97.418700    95.930600    93.921300    91.456600    88.361100    84.537400    79.976500    74.573000    68.387900    61.483300    53.983200    46.098400   38.054400   30.095100   22.573100   15.829900   10.160700    5.794660   2.850190  0.301071  0.007627  0.001118
  -146.0         Z -0.001285 -0.001257 -0.001229 -0.001202 -0.001176   -248.028000   -237.829000   -228.404000   -219.687000  -211.582000  -204.011000  -196.910000  -190.226000  -183.915000  -177.939000  -172.267000  -166.872000  -161.731000  -156.822000  -152.129000   102.016000   100.130000    99.196900    97.680000    95.632000    93.119900    89.964900    86.067900    81.419900    75.913600    69.611500    62.577100    54.937300    46.907100   38.716500   30.614200   22.959000   16.098300   10.331700    5.891580   2.897660  0.306061  0.007753  0.001136
  -144.0         Z -0.001306 -0.001277 -0.001250 -0.001222 -0.001196   -252.423000   -242.033000   -232.432000   -223.552000  -215.297000  -207.586000  -200.355000  -193.548000  -187.121000  -181.037000  -175.262000  -169.769000  -164.535000  -159.538000  -154.761000   103.892000   101.969000   101.018000    99.471800    97.384000    94.823300    91.607300    87.635100    82.897800    77.286000    70.863900    63.696600    55.913500    47.734400   39.393700   31.144900   23.353500   16.372500   10.506400    5.990580   2.946130  0.311157  0.007882  0.001155
  -142.0         Z -0.001328 -0.001299 -0.001271 -0.001243 -0.001216   -256.921000   -246.334000   -236.553000   -227.507000  -219.098000  -211.244000  -203.878000  -196.946000  -190.401000  -184.205000  -178.325000  -172.732000  -167.403000  -162.315000  -157.452000   105.814000   103.853000   102.884000   101.307000    99.178700    96.568000    93.289400    89.240200    84.411200    78.691300    72.146100    64.842400    56.912600    48.580800   40.086300   31.687700   23.756900   16.652800   10.684900    6.091730   2.995660  0.316362  0.008013  0.001174
  -140.0         Z -0.001350 -0.001321 -0.001292 -0.001264 -0.001236   -261.525000   -250.736000   -240.769000   -231.554000  -222.987000  -214.986000  -207.483000  -200.422000  -193.756000  -187.446000  -181.458000  -175.762000  -170.336000  -165.155000  -160.203000   107.783000   105.784000   104.795000   103.188000   101.017000    98.355500    95.012600    90.884200    85.961200    80.130300    73.459000    66.015400    57.935100    49.446800   40.794900   32.242800   24.169200   16.939400   10.867300    6.195080   3.046250  0.321679  0.008148  0.001194
  -138.0         Z -0.001373 -0.001343 -0.001314 -0.001285 -0.001257   -266.236000   -255.242000   -245.085000   -235.695000  -226.966000  -218.815000  -211.171000  -203.979000  -197.189000  -190.761000  -184.662000  -178.862000  -173.335000  -168.060000  -163.018000   109.801000   107.762000   106.754000   105.115000   102.901000   100.187000    96.778100    92.568500    87.548900    81.604200    74.803400    67.216400    58.981800    50.333200   41.519900   32.810500   24.590900   17.232300   11.053800    6.300680   3.097940  0.327110  0.008285  0.001214
  -136.0         Z -0.001396 -0.001365 -0.001336 -0.001307 -0.001278   -271.060000   -259.854000   -249.503000   -239.933000  -231.038000  -222.733000  -214.945000  -207.618000  -200.701000  -194.153000  -187.941000  -182.033000  -176.404000  -171.032000  -165.897000   111.870000   109.790000   108.762000   107.090000   104.832000   102.064000    98.587200    94.294200    89.175600    83.114100    76.180400    68.446200    60.053300    51.240400   42.261700   33.391300   25.022100   17.531800   11.244300    6.408610   3.150760  0.332660  0.008425  0.001234
  -134.0         Z -0.001420 -0.001389 -0.001358 -0.001329 -0.001300   -275.999000   -264.576000   -254.025000   -244.271000  -235.207000  -226.743000  -218.808000  -211.342000  -204.295000  -197.625000  -191.296000  -185.278000  -179.544000  -174.072000  -168.842000   113.990000   111.869000   110.820000   109.114000   106.811000   103.987000   100.441000    96.062800    90.842400    84.661000    77.590900    69.705800    61.150600    52.169000   43.020900   33.985600   25.463100   17.838000   11.439200    6.518920   3.204740  0.338330  0.008568  0.001255
  -132.0         Z -0.001444 -0.001412 -0.001382 -0.001352 -0.001322   -281.057000   -269.411000   -258.655000   -248.713000  -239.474000  -230.848000  -222.762000  -215.154000  -207.973000  -201.177000  -194.729000  -188.598000  -182.757000  -177.183000  -171.855000   116.164000   114.000000   112.930000   111.190000   108.840000   105.959000   102.342000    97.875400    92.550600    86.246100    79.036000    70.996000    62.274200    53.119800   43.798000   34.593600   25.914300   18.151200   11.638300    6.631690   3.259910  0.344124  0.008715  0.001277
  -130.0         Z -0.001469 -0.001437 -0.001405 -0.001375 -0.001345   -286.237000   -274.362000   -263.396000   -253.261000  -243.843000  -235.051000  -226.809000  -219.055000  -211.738000  -204.813000  -198.243000  -191.996000  -186.045000  -180.367000  -174.939000   118.394000   116.185000   115.093000   113.318000   110.921000   107.981000   104.290000    99.733600    94.301500    87.870600    80.516800    72.317800    63.425200    54.093500   44.593400   35.215800   26.375900   18.471500   11.842000    6.746970   3.316310  0.350046  0.008864  0.001299
  -128.0         Z -0.001494 -0.001461 -0.001429 -0.001398 -0.001368   -291.543000   -279.434000   -268.252000   -257.918000  -248.317000  -239.354000  -230.953000  -223.050000  -215.592000  -208.535000  -201.840000  -195.474000  -189.411000  -183.625000  -178.095000   120.681000   118.427000   117.312000   115.500000   113.054000   110.054000   106.288000   101.639000    96.096600    89.535800    82.034500    73.672100    64.604100    55.090500   45.407900   35.852700   26.848200   18.799100   12.050300    6.864830   3.373960  0.356099  0.009017  0.001321
  -126.0         Z -0.001520 -0.001487 -0.001454 -0.001423 -0.001392   -296.980000   -284.629000   -273.226000   -262.689000  -252.899000  -243.761000  -235.197000  -227.141000  -219.539000  -212.346000  -205.522000  -199.035000  -192.856000  -186.960000  -181.326000   123.026000   120.726000   119.589000   117.739000   115.242000   112.181000   108.338000   103.593000    97.937100    91.243000    83.590100    75.060100    65.812100    56.111800   46.241800   36.504600   27.331500   19.134300   12.263300    6.985360   3.432900  0.362286  0.009173  0.001344
  -124.0         Z -0.001546 -0.001512 -0.001480 -0.001447 -0.001416   -302.550000   -289.952000   -278.322000   -267.576000  -257.593000  -248.275000  -239.543000  -231.330000  -223.580000  -216.248000  -209.293000  -202.681000  -196.384000  -190.375000  -184.633000   125.433000   123.085000   121.924000   120.036000   117.487000   114.362000   110.439000   105.597000    99.824700    92.993500    85.184900    76.482700    67.049900    57.158100   47.095900   37.172100   27.826200   19.477200   12.481300    7.108620   3.493180  0.368612  0.009333  0.001367
  -122.0         Z -0.001573 -0.001539 -0.001505 -0.001473 -0.001440   -308.259000   -295.407000   -283.544000   -272.583000  -262.401000  -252.899000  -243.995000  -235.621000  -227.720000  -220.244000  -213.154000  -206.415000  -199.996000  -193.872000  -188.019000   127.904000   125.506000   124.321000   122.393000   119.791000   116.601000   112.596000   107.652000   101.761000    94.788700    86.820100    77.941200    68.318500    58.230100   47.970700   37.855500   28.332500   19.828200   12.704200    7.234690   3.554810  0.375080  0.009496  0.001391
  -120.0         Z -0.001601 -0.001566 -0.001532 -0.001498 -0.001466   -314.111000   -300.998000   -288.895000   -277.713000  -267.328000  -257.637000  -248.556000  -240.017000  -231.960000  -224.338000  -217.109000  -210.238000  -203.695000  -197.452000  -191.487000   130.439000   127.991000   126.780000   124.812000   122.155000   118.898000   114.809000   109.761000   103.747000    96.630200    88.497200    79.436500    69.618900    59.328700   48.866900   38.555500   28.850900   20.187300   12.932300    7.363660   3.617860  0.381694  0.009663  0.001416
  -118.0         Z -0.001629 -0.001594 -0.001559 -0.001525 -0.001492   -320.110000   -306.729000   -294.379000   -282.972000  -272.377000  -262.492000  -253.230000  -244.520000  -236.304000  -228.532000  -221.161000  -214.155000  -207.484000  -201.120000  -195.039000   133.042000   130.542000   129.305000   127.295000   124.582000   121.255000   117.080000   111.926000   105.785000    98.519400    90.217400    80.970000    70.952200    60.454600   49.785100   39.272300   29.381600   20.555000   13.165700    7.495600   3.682340  0.388458  0.009834  0.001440
  -116.0         Z -0.001658 -0.001622 -0.001586 -0.001552 -0.001518   -326.262000   -312.605000   -300.002000   -288.362000  -277.553000  -267.468000  -258.019000  -249.135000  -240.755000  -232.829000  -225.312000  -218.168000  -211.366000  -204.877000  -198.677000   135.715000   133.161000   131.898000   129.845000   127.073000   123.676000   119.411000   114.148000   107.877000   100.458000    91.982200    82.542800    72.319300    61.608800   50.726100   40.006700   29.925200   20.931300   13.404600    7.630600   3.748310  0.395376  0.010009  0.001466
  -114.0         Z -0.001687 -0.001651 -0.001615 -0.001580 -0.001545   -332.570000   -318.630000   -305.767000   -293.888000  -282.858000  -272.568000  -262.928000  -253.865000  -245.317000  -237.232000  -229.565000  -222.280000  -215.343000  -208.726000  -202.404000   138.460000   135.851000   134.560000   132.463000   129.632000   126.161000   121.805000   116.429000   110.024000   102.448000    93.793100    84.156400    73.721300    62.792100   51.690500   40.759200   30.481900   21.316700   13.649100    7.768750   3.815810  0.402454  0.010187  0.001492
  -112.0         Z -0.001718 -0.001680 -0.001644 -0.001608 -0.001573   -339.041000   -324.809000   -311.679000   -299.555000  -288.298000  -277.797000  -267.961000  -258.714000  -249.993000  -241.745000  -233.925000  -226.494000  -219.418000  -212.670000  -206.223000   141.280000   138.614000   137.295000   135.152000   132.260000   128.713000   124.263000   118.771000   112.228000   104.490000    95.651600    85.812000    75.159500    64.005600   52.679200   41.530200   31.052100   21.711300   13.899400    7.910140   3.884880  0.409694  0.010370  0.001519
  -110.0         Z -0.001749 -0.001711 -0.001673 -0.001637 -0.001601   -345.680000   -331.148000   -317.743000   -305.366000  -293.876000  -283.159000  -273.121000  -263.685000  -254.787000  -246.372000  -238.394000  -230.813000  -223.596000  -216.712000  -210.137000   144.178000   141.453000   140.105000   137.915000   134.959000   131.335000   126.788000   121.176000   114.492000   106.587000    97.559300    87.511000    76.635000    65.250100   53.692800   42.320400   31.636300   22.115400   14.155600    8.054870   3.955570  0.417103  0.010557  0.001546
  -108.0         Z -0.001780 -0.001741 -0.001704 -0.001666 -0.001630   -352.491000   -337.652000   -323.964000   -311.328000  -299.598000  -288.658000  -278.413000  -268.783000  -259.702000  -251.115000  -242.975000  -235.241000  -227.878000  -220.856000  -214.149000   147.155000   144.370000   142.993000   140.754000   137.733000   134.029000   129.381000   123.647000   116.817000   108.740000    99.518000    89.254900    78.149100    66.526800   54.732100   43.130400   32.235000   22.529300   14.418100    8.203030   4.027920  0.424684  0.010748  0.001574
  -106.0         Z -0.001813 -0.001773 -0.001735 -0.001697 -0.001660   -359.482000   -344.326000   -330.347000   -317.444000  -305.467000  -294.299000  -283.840000  -274.011000  -264.743000  -255.980000  -247.673000  -239.781000  -232.268000  -225.104000  -218.262000   150.216000   147.368000   145.961000   143.672000   140.584000   136.798000   132.047000   126.186000   119.205000   110.952000   101.529000    91.045300    79.703000    67.836600   55.798200   43.960900   32.848500   22.953400   14.686800    8.354730   4.101990  0.432444  0.010944  0.001603
  -104.0         Z -0.001846 -0.001806 -0.001766 -0.001728 -0.001690   -366.658000   -351.176000   -336.898000   -323.720000  -311.490000  -300.086000  -289.408000  -279.374000  -269.913000  -260.969000  -252.490000  -244.436000  -236.770000  -229.460000  -222.478000   153.363000   150.451000   149.012000   146.672000   143.514000   139.643000   134.786000   128.794000   121.659000   113.224000   103.595000    92.883700    81.298200    69.180700   56.891700   44.812400   33.477300   23.387900   14.962100    8.510080   4.177820  0.440387  0.011144  0.001632
  -102.0         Z -0.001880 -0.001839 -0.001799 -0.001759 -0.001721   -374.026000   -358.207000   -343.622000   -330.161000  -317.670000  -306.025000  -295.121000  -284.876000  -275.217000  -266.086000  -257.432000  -249.212000  -241.388000  -233.927000  -226.803000   156.599000   153.622000   152.149000   149.756000   146.527000   142.569000   137.603000   131.476000   124.182000   115.559000   105.717000    94.771800    82.936000    70.560300   58.013600   45.685700   34.122000   23.833200   15.244100    8.669180   4.255470  0.448518  0.011349  0.001662
  -100.0         Z -0.001914 -0.001873 -0.001832 -0.001792 -0.001753   -381.592000   -365.427000   -350.525000   -336.773000  -324.014000  -312.119000  -300.984000  -290.522000  -280.660000  -271.337000  -262.502000  -254.111000  -246.124000  -238.510000  -231.238000   159.928000   156.882000   155.377000   152.929000   149.626000   145.577000   140.498000   134.233000   126.774000   117.958000   107.898000    96.711400    84.617800    71.976500   59.164800   46.581500   34.783000   24.289600   15.533100    8.832150   4.335000  0.456844  0.011559  0.001693
   -98.0         Z -0.001950 -0.001907 -0.001866 -0.001825 -0.001785   -389.363000   -372.842000   -357.613000   -343.562000  -330.527000  -318.376000  -307.002000  -296.317000  -286.245000  -276.726000  -267.705000  -259.137000  -250.984000  -243.211000  -235.789000   163.353000   160.237000   158.696000   156.192000   152.813000   148.672000   143.477000   137.069000   129.440000   120.425000   110.139000    98.704300    86.345400    73.430600   60.346500   47.500500   35.460800   24.757500   15.829200    8.999110   4.416450  0.465369  0.011774  0.001724
   -96.0         Z -0.001986 -0.001943 -0.001901 -0.001859 -0.001819   -397.346000   -380.458000   -364.894000   -350.534000  -337.214000  -324.800000  -313.181000  -302.266000  -291.979000  -282.256000  -273.044000  -264.295000  -255.971000  -248.035000  -240.457000   166.878000   163.689000   162.113000   159.550000   156.093000   151.856000   146.541000   139.985000   132.182000   122.961000   112.443000   100.752000    88.120100    74.923900   61.559400   48.443600   36.156100   25.237100   16.132700    9.170190   4.499900  0.474101  0.011994  0.001756
   -94.0         Z -0.002024 -0.001980 -0.001936 -0.001894 -0.001853   -405.549000   -388.283000   -372.372000   -357.695000  -344.083000  -331.397000  -319.525000  -308.373000  -297.865000  -287.934000  -278.525000  -269.590000  -261.089000  -252.985000  -245.249000   170.506000   167.242000   165.629000   163.007000   159.468000   155.132000   149.693000   142.986000   135.002000   125.570000   114.812000   102.858000    89.943800    76.457800   62.804900   49.411400   36.869300   25.729000   16.443700    9.345500   4.585390  0.483045  0.012219  0.001789
   -92.0         Z -0.002062 -0.002017 -0.001973 -0.001930 -0.001888   -413.980000   -396.325000   -380.057000   -365.052000  -351.138000  -338.173000  -326.040000  -314.646000  -303.909000  -293.764000  -284.152000  -275.026000  -266.343000  -258.067000  -250.166000   174.242000   170.901000   169.249000   166.565000   162.943000   158.505000   152.938000   146.074000   137.904000   128.253000   117.249000   105.022000    91.818100    78.033700   64.083900   50.404900   37.601200   26.233500   16.762700    9.525190   4.673000  0.492208  0.012450  0.001823
   -90.0         Z -0.002101 -0.002055 -0.002010 -0.001967 -0.001924   -422.647000   -404.590000   -387.954000   -372.613000  -358.388000  -345.134000  -332.734000  -321.089000  -310.117000  -299.751000  -289.931000  -280.608000  -271.738000  -263.285000  -255.215000   178.089000   174.668000   172.977000   170.229000   166.521000   161.977000   156.279000   149.252000   140.891000   131.015000   119.755000   107.248000    93.744900    79.653000   65.397700   51.424900   38.352200   26.751000   17.089800    9.709400   4.762790  0.501597  0.012687  0.001858
   -88.0         Z -0.002141 -0.002094 -0.002049 -0.002004 -0.001960   -431.558000   -413.087000   -396.072000   -380.383000  -365.838000  -352.287000  -339.611000  -327.708000  -316.495000  -305.901000  -295.866000  -286.340000  -277.278000  -268.643000  -260.400000   182.052000   178.549000   176.817000   174.003000   170.206000   165.553000   159.718000   152.524000   143.965000   133.856000   122.334000   109.537000    95.726200    81.317500   66.747400   52.472400   39.123100   27.282000   17.425200    9.898260   4.854830  0.511218  0.012929  0.001893
   -86.0         Z -0.002182 -0.002135 -0.002088 -0.002042 -0.001998   -440.723000   -421.824000   -404.418000   -388.371000  -373.496000  -359.640000  -346.679000  -334.510000  -323.048000  -312.219000  -301.964000  -292.229000  -282.969000  -274.146000  -265.724000   186.136000   182.548000   180.774000   177.891000   174.002000   169.237000   163.261000   155.895000   147.130000   136.782000   124.987000   111.893000    97.763800    83.028600   68.134300   53.548300   39.914500   27.826800   17.769300   10.091900   4.949200  0.521079  0.013177  0.001929
   -84.0         Z -0.002224 -0.002176 -0.002128 -0.002082 -0.002037   -450.152000   -430.812000   -413.002000   -396.585000  -381.369000  -367.198000  -353.944000  -341.501000  -329.782000  -318.712000  -308.229000  -298.280000  -288.816000  -279.799000  -271.194000   190.346000   186.669000   184.852000   181.898000   177.914000   173.033000   166.912000   159.366000   150.391000   139.794000   127.720000   114.317000    99.859900    84.788100   69.559900   54.653500   40.727200   28.386100   18.122300   10.290600   5.045950  0.531188  0.013432  0.001967
   -82.0         Z -0.002267 -0.002218 -0.002170 -0.002122 -0.002076   -459.853000   -440.057000   -421.831000   -405.033000  -389.466000  -374.970000  -361.413000  -348.688000  -336.705000  -325.386000  -314.669000  -304.498000  -294.825000  -285.609000  -276.814000   194.685000   190.918000   189.056000   186.029000   181.947000   176.945000   170.674000   162.944000   153.750000   142.897000   130.533000   116.812000   102.017000    86.597800   71.025300   55.789200   41.561800   28.960100   18.484500   10.494300   5.145190  0.541552  0.013693  0.002005
   -80.0         Z -0.002312 -0.002261 -0.002212 -0.002164 -0.002117   -469.837000   -449.572000   -430.916000   -413.725000  -397.795000  -382.963000  -369.095000  -356.079000  -343.822000  -332.248000  -321.289000  -310.889000  -301.000000  -291.579000  -282.589000   199.161000   195.299000   193.390000   190.289000   186.104000   180.979000   174.552000   166.631000   157.211000   146.093000   133.430000   119.381000   104.237000    88.459600   72.532300   56.956400   42.419100   29.549600   18.856300   10.703400   5.246970  0.552180  0.013960  0.002044
   -78.0         Z -0.002357 -0.002305 -0.002255 -0.002206 -0.002158   -480.116000   -459.365000   -440.265000   -422.668000  -406.364000  -391.186000  -376.996000  -363.680000  -351.142000  -339.304000  -328.096000  -317.461000  -307.349000  -297.717000  -288.526000   203.778000   199.819000   197.862000   194.682000   190.393000   185.138000   178.550000   170.432000   160.779000   149.387000   136.415000   122.027000   106.522000    90.375300   74.082100   58.156300   43.300000   30.154900   19.238000   10.917900   5.351400  0.563081  0.014235  0.002084
   -76.0         Z -0.002403 -0.002351 -0.002300 -0.002250 -0.002201   -490.701000   -469.448000   -449.890000   -431.873000  -415.183000  -399.648000  -385.126000  -371.500000  -358.672000  -346.561000  -335.096000  -324.219000  -313.877000  -304.027000  -294.630000   208.543000   204.482000   202.476000   199.215000   194.817000   189.429000   182.675000   174.353000   164.458000   152.783000   139.491000   124.753000   108.875000    92.347000   75.676500   59.390000   44.205300   30.776700   19.629800   11.138100   5.458550  0.574262  0.014516  0.002125
   -74.0         Z -0.002451 -0.002398 -0.002345 -0.002294 -0.002244   -501.603000   -479.832000   -459.800000   -441.349000  -424.261000  -408.357000  -393.492000  -379.547000  -366.420000  -354.027000  -342.298000  -331.170000  -320.592000  -310.517000  -300.907000   213.461000   209.296000   207.238000   203.893000   199.382000   193.857000   186.930000   178.397000   168.252000   156.284000   142.662000   127.561000   111.299000    94.377000   77.317200   60.658800   45.135800   31.415500   20.032200   11.364100   5.568520  0.585734  0.014804  0.002167
   -72.0         Z -0.002500 -0.002446 -0.002392 -0.002340 -0.002289   -512.835000   -490.528000   -470.006000   -451.108000  -433.608000  -417.323000  -402.105000  -387.829000  -374.393000  -361.710000  -349.708000  -338.322000  -327.500000  -317.194000  -307.363000   218.539000   214.266000   212.154000   208.723000   204.095000   198.427000   191.322000   182.570000   172.166000   159.895000   145.931000   130.456000   113.796000    96.467400   79.005800   61.964000   46.092500   32.071900   20.445500   11.596200   5.681400  0.597506  0.015100  0.002211
   -70.0         Z -0.002550 -0.002495 -0.002440 -0.002387 -0.002335   -524.411000   -501.549000   -480.521000   -461.160000  -443.234000  -426.556000  -410.972000  -396.356000  -382.601000  -369.619000  -357.334000  -345.682000  -334.608000  -324.063000  -314.006000   223.785000   219.399000   217.232000   213.711000   208.962000   203.146000   195.856000   186.877000   176.205000   163.621000   149.303000   133.440000   116.369000    98.620500   80.744200   63.306900   47.076300   32.746600   20.870100   11.834500   5.797300  0.609588  0.015404  0.002255
   -68.0         Z -0.002602 -0.002545 -0.002490 -0.002435 -0.002382   -536.344000   -512.908000   -491.357000   -471.517000  -453.151000  -436.066000  -420.105000  -405.136000  -391.052000  -377.761000  -365.185000  -353.259000  -341.925000  -331.133000  -320.842000   229.204000   224.702000   222.478000   218.863000   213.989000   208.020000   200.539000   191.325000   180.375000   167.466000   152.782000   136.518000   119.022000   100.839000   82.534400   64.689000   48.088200   33.440200   21.306400   12.079300   5.916310  0.621990  0.015716  0.002301
   -66.0         Z -0.002655 -0.002597 -0.002540 -0.002485 -0.002431   -548.649000   -524.620000   -502.526000   -482.192000  -463.371000  -445.865000  -429.513000  -414.181000  -399.757000  -386.146000  -373.270000  -361.059000  -349.457000  -338.412000  -327.879000   234.806000   230.183000   227.899000   224.188000   219.183000   213.055000   205.376000   195.918000   184.682000   171.436000   156.372000   139.693000   121.757000   103.125000   84.378300   66.111800   49.129300   34.153400   21.754900   12.330900   6.038540  0.634724  0.016036  0.002347
   -64.0         Z -0.002709 -0.002650 -0.002592 -0.002536 -0.002480   -561.341000   -536.697000   -514.043000   -493.196000  -473.904000  -455.964000  -439.209000  -423.500000  -408.724000  -394.783000  -381.597000  -369.094000  -357.214000  -345.906000  -335.124000   240.597000   235.849000   233.504000   229.692000   224.553000   218.260000   210.375000   200.665000   189.130000   175.535000   160.078000   142.970000   124.578000   105.482000   86.278100   67.576800   50.200700   34.886900   22.215800   12.589300   6.164110  0.647802  0.016365  0.002395
   -62.0         Z -0.002765 -0.002704 -0.002646 -0.002588 -0.002531   -574.437000   -549.156000   -525.921000   -504.544000  -484.765000  -466.375000  -449.202000  -433.105000  -417.965000  -403.684000  -390.176000  -377.370000  -365.205000  -353.626000  -342.586000   246.588000   241.710000   239.300000   235.384000   230.105000   223.641000   215.542000   205.570000   193.726000   179.769000   163.905000   146.351000   127.489000   107.913000   88.235900   69.085800   51.303500   35.641500   22.689900   12.855000   6.293140  0.661234  0.016702  0.002445
   -60.0         Z -0.002822 -0.002761 -0.002700 -0.002642 -0.002584   -587.954000   -562.013000   -538.176000   -516.250000  -495.967000  -477.111000  -459.506000  -443.007000  -427.491000  -412.857000  -399.017000  -385.899000  -373.438000  -361.578000  -350.273000   252.786000   247.773000   245.296000   241.273000   235.848000   229.206000   220.886000   210.642000   198.477000   184.145000   167.859000   149.844000   130.493000   110.420000   90.254300   70.640400   52.439000   36.418100   23.177400   13.128100   6.425740  0.675033  0.017049  0.002495
   -58.0         Z -0.002881 -0.002818 -0.002757 -0.002697 -0.002638   -601.909000   -575.284000   -550.824000   -528.328000  -507.523000  -488.185000  -470.134000  -453.218000  -437.313000  -422.314000  -408.132000  -394.690000  -381.923000  -369.774000  -358.194000   259.201000   254.048000   251.503000   247.367000   241.791000   234.965000   226.414000   215.888000   203.389000   188.668000   171.944000   153.450000   133.594000   113.006000   92.335600   72.242400   53.608400   37.217300   23.678900   13.408900   6.562060  0.689214  0.017405  0.002547
   -56.0         Z -0.002941 -0.002877 -0.002815 -0.002753 -0.002693   -616.322000   -588.987000   -563.881000   -540.796000  -519.449000  -499.612000  -481.098000  -463.751000  -447.444000  -432.067000  -417.530000  -403.754000  -390.671000  -378.223000  -366.359000   265.844000   260.545000   257.928000   253.675000   247.942000   240.925000   232.135000   221.316000   208.471000   193.345000   176.167000   157.177000   136.797000   115.676000   94.482400   73.893800   54.813100   38.040100   24.194900   13.697700   6.702210  0.703788  0.017771  0.002601
   -54.0         Z -0.003003 -0.002938 -0.002874 -0.002811 -0.002750   -631.212000   -603.142000   -577.365000   -553.668000  -531.761000  -511.406000  -492.413000  -474.620000  -457.896000  -442.129000  -427.224000  -413.102000  -399.692000  -386.935000  -374.777000   272.726000   267.275000   264.583000   260.209000   254.313000   247.096000   238.057000   226.933000   213.729000   198.184000   180.534000   161.029000   140.105000   118.433000   96.697400   75.596500   56.054400   38.887500   24.726000   13.994900   6.846350  0.718771  0.018147  0.002656
   -52.0         Z -0.003067 -0.003001 -0.002935 -0.002871 -0.002809   -646.602000   -617.767000   -591.295000   -566.964000  -544.475000  -523.584000  -504.093000  -485.838000  -468.683000  -452.511000  -437.227000  -422.746000  -408.998000  -395.921000  -383.460000   279.857000   274.248000   271.478000   266.978000   260.912000   253.488000   244.191000   232.750000   219.173000   203.191000   185.051000   165.012000   143.524000   121.279000   98.983600   77.352700   57.333800   39.760300   25.272800   14.300600   6.994630  0.734177  0.018534  0.002712
   -50.0         Z -0.003133 -0.003065 -0.002998 -0.002933 -0.002869   -662.513000   -632.884000   -605.690000   -580.701000  -557.608000  -536.162000  -516.156000  -497.422000  -479.819000  -463.228000  -447.550000  -432.699000  -418.601000  -405.192000  -392.417000   287.250000   281.477000   278.626000   273.995000   267.752000   260.112000   250.546000   238.776000   224.810000   208.375000   189.725000   169.131000   147.059000   124.220000  101.344000   79.164700   58.652900   40.659600   25.835900   14.615400   7.147190  0.750022  0.018932  0.002770
   -48.0         Z -0.003201 -0.003131 -0.003063 -0.002996 -0.002931   -678.968000   -648.515000   -620.571000   -594.899000  -571.180000  -549.157000  -528.617000  -509.386000  -491.319000  -474.295000  -458.209000  -442.974000  -428.513000  -414.761000  -401.660000   294.918000   288.974000   286.039000   281.271000   274.844000   266.979000   257.133000   245.020000   230.650000   213.743000   194.564000   173.393000   150.714000   127.260000  103.782000   81.034700   60.013300   41.586500   26.415800   14.939400   7.304210  0.766323  0.019341  0.002830
