   358.0         Y -1.912270e-03 -1.870360e-03 -1.829360e-03 -1.789270e-03 -1.750050e-03   -338.228000   -326.581000  -315.661000  -305.423000  -295.782000  -286.669000  -278.024000  -269.802000  -261.962000  -254.469000  -247.295000  -240.415000  -233.807000  -227.452000  -221.332000   124.430000   122.536000   121.596000   120.064000   117.988000   115.428000   112.191000   108.156000   103.288000    97.434900    90.608600    82.809200    74.095700    64.627000   54.595400   44.244800   34.014400   24.415500  15.988100   9.251060   4.581890  0.477961  1.168740e-02  1.689320e-03
   360.0         Y -1.887010e-03 -1.845660e-03 -1.805220e-03 -1.765660e-03 -1.726970e-03   -332.206000   -320.762000  -310.034000  -299.977000  -290.507000  -281.555000  -273.065000  -264.990000  -257.291000  -249.933000  -242.889000  -236.133000  -229.645000  -223.405000  -217.397000   122.209000   120.347000   119.423000   117.916000   115.875000   113.357000   110.175000   106.208000   101.424000    95.671400    88.964100    81.302500    72.745000    63.448200   53.600700   43.441800   33.401800   23.981300  15.709000   9.093730   4.506510  0.470786  1.152830e-02  1.667060e-03
   362.0         Y -1.862060e-03 -1.821260e-03 -1.781360e-03 -1.742330e-03 -1.704160e-03   -326.309000   -315.064000  -304.524000  -294.643000  -285.341000  -276.548000  -268.209000  -260.279000  -252.717000  -245.492000  -238.575000  -231.941000  -225.570000  -219.443000  -213.543000   120.035000   118.203000   117.294000   115.813000   113.805000   111.330000   108.201000   104.302000    99.598700    93.945400    87.354900    79.828400    71.423600    62.294900   52.627600   42.656200   32.802300   23.556100  15.435600   8.939390   4.432480  0.463719  1.137120e-02  1.645060e-03
   364.0         Y -1.837410e-03 -1.797160e-03 -1.757790e-03 -1.719290e-03 -1.681630e-03   -320.535000   -309.485000  -299.128000  -289.421000  -280.282000  -271.645000  -263.455000  -255.665000  -248.239000  -241.143000  -234.350000  -227.835000  -221.579000  -215.562000  -209.770000   117.905000   116.103000   115.210000   113.753000   111.779000   109.345000   106.268000   102.435000    97.812300    92.256200    85.780200    78.385900    70.130800    61.166700   51.675500   41.887400   32.215400   23.139600  15.167500   8.787990   4.359780  0.456760  1.121610e-02  1.623330e-03
   366.0         Y -1.813060e-03 -1.773350e-03 -1.734510e-03 -1.696520e-03 -1.659370e-03   -314.879000   -304.021000  -293.844000  -284.307000  -275.329000  -266.844000  -258.799000  -251.148000  -243.854000  -236.885000  -230.213000  -223.815000  -217.671000  -211.763000  -206.074000   115.819000   114.047000   113.168000   111.736000   109.795000   107.401000   104.376000   100.608000    96.063700    90.602900    84.239100    76.974500    68.865900    60.062800   50.744000   41.135000   31.640900   22.731800  14.904800   8.639460   4.288370  0.449905  1.106300e-02  1.601870e-03
   368.0         Y -1.789000e-03 -1.749830e-03 -1.711510e-03 -1.674040e-03 -1.637380e-03   -309.340000   -298.669000  -288.670000  -279.299000  -270.478000  -262.143000  -254.239000  -246.724000  -239.559000  -232.714000  -226.161000  -219.878000  -213.844000  -208.041000  -202.454000   113.776000   112.033000   111.169000   109.760000   107.851000   105.498000   102.524000    98.819100    94.351900    88.984600    82.730800    75.593200    67.628100    58.982600   49.832400   40.398700   31.078500   22.332300  14.647400   8.493750   4.218240  0.443155  1.091190e-02  1.580660e-03
   370.0         Y -1.765240e-03 -1.726600e-03 -1.688790e-03 -1.651820e-03 -1.615660e-03   -303.915000   -293.428000  -283.602000  -274.394000  -265.727000  -257.538000  -249.774000  -242.391000  -235.354000  -228.630000  -222.194000  -216.022000  -210.095000  -204.396000  -198.909000   111.775000   110.061000   109.211000   107.826000   105.948000   103.635000   100.710000    97.067600    92.676000    87.400500    81.254600    74.241500    66.416900    57.925700   48.940400   39.678100   30.527800   21.941100  14.395000   8.350790   4.149360  0.436508  1.076270e-02  1.559720e-03
   372.0         Y -1.741770e-03 -1.703650e-03 -1.666360e-03 -1.629880e-03 -1.594200e-03   -298.602000   -288.295000  -278.638000  -269.590000  -261.075000  -253.029000  -245.401000  -238.148000  -231.235000  -224.630000  -218.307000  -212.245000  -206.424000  -200.826000  -195.437000   109.814000   108.129000   107.293000   105.931000   104.085000   101.809000    98.933900    95.352700    91.035400    85.849800    79.809700    72.918600    65.231600    56.891300   48.067400   38.972700   29.988700   21.557800  14.147600   8.210530   4.081710  0.429961  1.061550e-02  1.539020e-03
   374.0         Y -1.718590e-03 -1.680980e-03 -1.644190e-03 -1.608210e-03 -1.573010e-03   -293.397000   -283.266000  -273.776000  -264.885000  -256.518000  -248.612000  -241.118000  -233.992000  -227.200000  -220.712000  -214.501000  -208.546000  -202.828000  -197.329000  -192.036000   107.895000   106.237000   105.415000   104.075000   102.260000   100.022000    97.194600    93.673500    89.429100    84.331700    78.395300    71.623700    64.071500    55.879000   47.213000   38.282300   29.460900   21.182400  13.905100   8.072910   4.015260  0.423515  1.047010e-02  1.518590e-03
   376.0         Y -1.695700e-03 -1.658590e-03 -1.622300e-03 -1.586800e-03 -1.552080e-03   -288.298000   -278.341000  -269.014000  -260.276000  -252.054000  -244.286000  -236.922000  -229.921000  -223.248000  -216.874000  -210.772000  -204.922000  -199.305000  -193.903000  -188.703000   106.014000   104.384000   103.575000   102.258000   100.472000    98.271800    95.491400    92.029200    87.856400    82.845500    77.010800    70.356200    62.936000    54.888200   46.376700   37.606300   28.943900   20.814500  13.667400   7.937890   3.949990  0.417166  1.032670e-02  1.498400e-03
   378.0         Y -1.673090e-03 -1.636480e-03 -1.600680e-03 -1.565660e-03 -1.531410e-03   -283.303000   -273.516000  -264.348000  -255.761000  -247.681000  -240.048000  -232.812000  -225.933000  -219.377000  -213.114000  -207.120000  -201.372000  -195.854000  -190.547000  -185.439000   104.172000   102.569000   101.773000   100.477000    98.721500    96.557600    93.823400    90.419100    86.316400    81.390400    75.655300    69.115500    61.824600    53.918400   45.558100   36.944600   28.437700   20.454100  13.434300   7.805390   3.885880  0.410915  1.018510e-02  1.478460e-03
   380.0         Y -1.650750e-03 -1.614650e-03 -1.579330e-03 -1.544790e-03 -1.511000e-03   -278.410000   -268.789000  -259.778000  -251.339000  -243.398000  -235.896000  -228.786000  -222.027000  -215.585000  -209.431000  -203.541000  -197.895000  -192.473000  -187.259000  -182.241000   102.368000   100.790000   100.008000    98.733700    97.006700    94.878500    92.189800    88.842300    84.808400    79.965700    74.328300    67.900900    60.736600    52.969100   44.756700   36.296700   27.941900   20.101000  13.205800   7.675390   3.822900  0.404759  1.004530e-02  1.458770e-03
   382.0         Y -1.628700e-03 -1.593080e-03 -1.558240e-03 -1.524170e-03 -1.490830e-03   -273.615000   -264.158000  -255.301000  -247.006000  -239.201000  -231.829000  -224.842000  -218.199000  -211.869000  -205.822000  -200.035000  -194.487000  -189.160000  -184.038000  -179.107000   100.600000    99.048400    98.279200    97.025500    95.327000    93.234000    90.589800    87.298000    83.331700    78.570600    73.028900    66.711800    59.671500    52.039700   43.972100   35.662300   27.456400   19.755000  12.981800   7.547810   3.761050  0.398697  9.907370e-03  1.439330e-03
   384.0         Y -1.606920e-03 -1.571790e-03 -1.537420e-03 -1.503800e-03 -1.470920e-03   -268.918000   -259.620000  -250.914000  -242.760000  -235.089000  -227.844000  -220.977000  -214.450000  -208.229000  -202.287000  -196.600000  -191.149000  -185.914000  -180.881000  -176.037000    98.867900    97.341900    96.585300    95.352200    93.681600    91.623100    89.022700    85.785600    81.885500    77.204400    71.756700    65.547500    58.628700    51.129900   43.204000   35.041000   26.980700   19.416000  12.762100   7.422620   3.700280  0.392728  9.771250e-03  1.420120e-03
   386.0         Y -1.585420e-03 -1.550760e-03 -1.516860e-03 -1.483700e-03 -1.451260e-03   -264.315000   -255.174000  -246.615000  -238.601000  -231.061000  -223.939000  -217.191000  -210.775000  -204.662000  -198.823000  -193.235000  -187.877000  -182.734000  -177.788000  -173.028000    97.171100    95.670000    94.925900    93.713000    92.069700    90.045200    87.487600    84.304200    80.469100    75.866600    70.510900    64.407500    57.607600    50.239000   42.451800   34.432600   26.514800   19.083700  12.546700   7.299750   3.640590  0.386850  9.636910e-03  1.401150e-03
   388.0         Y -1.564180e-03 -1.529990e-03 -1.496550e-03 -1.463840e-03 -1.431850e-03   -259.804000   -250.818000  -242.404000  -234.525000  -227.113000  -220.114000  -213.480000  -207.175000  -201.167000  -195.428000  -189.936000  -184.672000  -179.617000  -174.757000  -170.079000    95.508600    94.032100    93.300100    92.107000    90.490700    88.499400    85.984000    82.853200    79.081900    74.556300    69.290800    63.291200    56.607900    49.366600   41.715200   33.836700   26.058400   18.758100  12.335500   7.179170   3.581960  0.381062  9.504350e-03  1.382430e-03
   390.0         Y -1.543220e-03 -1.509490e-03 -1.476500e-03 -1.444240e-03 -1.412670e-03   -255.384000   -246.548000  -238.276000  -230.531000  -223.245000  -216.364000  -209.844000  -203.647000  -197.742000  -192.102000  -186.704000  -181.530000  -176.562000  -171.786000  -167.189000    93.879800    92.427200    91.707100    90.533500    88.943600    86.985000    84.510900    81.431800    77.723000    73.272900    68.096000    62.197900    55.628800    48.512400   40.993900   33.253100   25.611200   18.438900  12.128300   7.060830   3.524360  0.375362  9.373530e-03  1.363930e-03
   392.0         Y -1.522510e-03 -1.489240e-03 -1.456700e-03 -1.424880e-03 -1.393740e-03   -251.052000   -242.364000  -234.231000  -226.616000  -219.454000  -212.690000  -206.281000  -200.190000  -194.385000  -188.841000  -183.537000  -178.451000  -173.569000  -168.875000  -164.356000    92.283700    90.854700    90.146400    88.991900    87.427900    85.501300    83.067800    80.039400    76.392000    72.015900    66.925700    61.127300    54.670000    47.675800   40.287400   32.681400   25.173000   18.126100  11.925100   6.944680   3.467770  0.369750  9.244440e-03  1.345670e-03
   394.0         Y -1.502070e-03 -1.469260e-03 -1.437160e-03 -1.405760e-03 -1.375050e-03   -246.806000   -238.264000  -230.267000  -222.780000  -215.739000  -209.089000  -202.789000  -196.801000  -191.095000  -185.646000  -180.432000  -175.433000  -170.635000  -166.021000  -161.580000    90.719600    89.313900    88.617000    87.481300    85.942800    84.047600    81.653900    78.675300    75.088000    70.784600    65.779400    60.078600    53.730900    46.856400   39.595400   32.121400   24.743700   17.819400  11.725800   6.830680   3.412180  0.364225  9.117050e-03  1.327640e-03
   396.0         Y -1.481890e-03 -1.449520e-03 -1.417860e-03 -1.386890e-03 -1.356590e-03   -242.645000   -234.245000  -226.382000  -219.020000  -212.097000  -205.560000  -199.366000  -193.480000  -187.871000  -182.514000  -177.389000  -172.475000  -167.758000  -163.224000  -158.859000    89.186900    87.803900    87.118300    86.001000    84.487500    82.623200    80.268600    77.338800    73.810600    69.578400    64.656600    59.051400    52.811100    46.053900   38.917600   31.572800   24.323000   17.518800  11.530400   6.718780   3.357560  0.358783  8.991360e-03  1.309840e-03
   398.0         Y -1.461960e-03 -1.430030e-03 -1.398800e-03 -1.368250e-03 -1.338370e-03   -238.566000   -230.305000  -222.573000  -215.335000  -208.528000  -202.101000  -196.011000  -190.224000  -184.710000  -179.444000  -174.406000  -169.576000  -164.939000  -160.481000  -156.191000    87.684900    86.324200    85.649700    84.550400    83.061500    81.227400    78.911200    76.029300    72.559000    68.396600    63.556600    58.045200    51.910200    45.267700   38.253600   31.035200   23.910700   17.224100  11.338700   6.608930   3.303900  0.353426  8.867340e-03  1.292260e-03
   400.0         Y -1.442290e-03 -1.410790e-03 -1.379990e-03 -1.349860e-03 -1.320380e-03   -234.567000   -226.443000  -218.840000  -211.722000  -205.029000  -198.710000  -192.722000  -187.033000  -181.612000  -176.435000  -171.481000  -166.733000  -162.175000  -157.793000  -153.575000    86.212700    84.873900    84.210300    83.128800    81.664000    79.859600    77.581000    74.746100    71.332600    67.238800    62.478900    57.059500    51.027500    44.497600   37.603100   30.508500   23.506700   16.935100  11.150600   6.501110   3.251180  0.348150  8.744960e-03  1.274900e-03
   402.0         Y -1.422860e-03 -1.391800e-03 -1.361420e-03 -1.331690e-03 -1.302620e-03   -230.647000   -222.657000  -215.180000  -208.181000  -201.599000  -195.385000  -189.498000  -183.904000  -178.574000  -173.484000  -168.614000  -163.946000  -159.465000  -155.157000  -151.011000    84.769800    83.452600    82.799600    81.735600    80.294300    78.519200    76.277500    73.488700    70.131000    66.104300    61.423000    56.093700    50.162800    43.743100   36.965800   29.992400   23.110600   16.651800  10.966100   6.395260   3.199380  0.342956  8.624220e-03  1.257770e-03
   404.0         Y -1.403690e-03 -1.373050e-03 -1.343080e-03 -1.313760e-03 -1.285090e-03   -226.804000   -218.946000  -211.592000  -204.709000  -198.237000  -192.126000  -186.337000  -180.837000  -175.596000  -170.592000  -165.804000  -161.214000  -156.808000  -152.573000  -148.496000    83.355500    82.059400    81.416900    80.370000    78.952000    77.205400    75.000000    72.256400    68.953400    64.992700    60.388400    55.147400    49.315600    43.003800   36.341200   29.486600   22.722400   16.374000  10.785100   6.291340   3.148490  0.337841  8.505100e-03  1.240850e-03
   406.0         Y -1.384760e-03 -1.354540e-03 -1.324980e-03 -1.296060e-03 -1.267770e-03   -223.036000   -215.307000  -208.074000  -201.305000  -194.940000  -188.931000  -183.238000  -177.829000  -172.676000  -167.756000  -163.048000  -158.535000  -154.203000  -150.039000  -146.031000    81.969200    80.693800    80.061600    79.031500    77.636200    75.917800    73.748000    71.048800    67.799400    63.903300    59.374600    54.220200    48.485400    42.279400   35.729300   28.990900   22.341900   16.101600  10.607500   6.189310   3.098480  0.332805  8.387560e-03  1.224150e-03
